Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Moises Rodriguez,sa3017389,DET,0.0373,0.0611,0,5.95143,1,0,0,0,1,4.766,1.1124,0.7051,0.66127,0.140556,0.7202,,0.0507,0.5715,5.1435,6.4818,0.79353,1.265,0.119912,0.151112,-0.031200171,0.278441,1.8326,0.296019,0.689256,,,6.16613,-0.0214328,-0.0482369,999,,,
Xavier Javier,sa872871,,0.0389,0.0595,0,6.05295,1,0,0,0,1,4.728,1.1289,0.7147,0.67255,0.159111,0.6613,,0.0524,0.5885,5.2965,5.9517,0.889914,1.432,0.124471,0.139869,-0.015397623,0.28122,1.7902,0.296872,0.686149,,,6.20176,-0.0214386,-0.0478636,999,,,
Yordy Herrera,sa3019643,STL,0.0402,0.0582,0,5.82057,1,0,0,0,1,4.826,1.0408,0.69,0.64673,0.132111,0.8669,,0.0532,0.6951,6.2559,7.8021,0.801823,1.189,0.144032,0.179631,-0.035598844,0.266469,1.9077,0.295154,0.706837,,,6.25676,-0.0214795,-0.0473178,999,,,
Javier Ramos,sa3020467,,0.039,0.0594,0,6.03045,1,0,0,0,1,4.771,1.0966,0.713,0.67005,0.149667,0.7423,,0.0533,0.6478,5.8302,6.6807,0.872693,1.347,0.135779,0.155586,-0.01980716,0.275846,1.8389,0.297971,0.691005,,,6.20608,-0.0214864,-0.0478636,999,,,
Garrett Ramsey,sa3020973,,0.039,0.0594,0,6.01812,1,0,0,0,1,4.757,1.1023,0.7116,0.66868,0.151556,0.7252,,0.0504,0.6295,5.6655,6.5268,0.868036,1.364,0.132331,0.152449,-0.02011773,0.276862,1.8275,0.297076,0.690822,,,6.20723,-0.0214992,-0.0478636,999,,,
Yoelvis Reyes,sa3006542,,0.0391,0.0652,0.0119,5.92254,0.7897,0.0447,0,0,1,4.769,1.1034,0.7012,0.65806,0.146667,0.7366,,0.0499,0.6123,5.5107,6.6294,0.831252,1.32,0.128392,0.154456,-0.026064172,0.277062,1.84,0.296796,0.696656,,,6.21078,-0.0215285,-0.0478541,999,,,
Robert Wegielnik,sa3023540,CLE,0.0394,0.059,0,5.9283,1,0,0,0,1,4.746,1.1014,0.7022,0.6587,0.152667,0.7005,,0.0523,0.649,5.841,6.3045,0.926481,1.374,0.136747,0.147598,-0.010851249,0.275819,1.8019,0.297266,0.692434,,,6.11428,-0.0215362,-0.0488871,999,,,
Charlie Cerny,sa3007230,,0.0389,0.0595,0,6.02496,1,0,0,0,1,4.773,1.1324,0.7147,0.66944,0.142333,0.7235,,0.0525,0.5679,5.1111,6.5115,0.784934,1.281,0.118982,0.151582,-0.032600045,0.283312,1.8559,0.301228,0.688867,,,6.21175,-0.0215491,-0.0478636,999,,,
Jhan Zambrano,sa3009472,,0.0389,0.0595,0,6.0525,1,0,0,0,1,4.744,1.1232,0.7152,0.6725,0.155444,0.6864,,0.0522,0.5966,5.3694,6.1776,0.869173,1.399,0.125759,0.144688,-0.018929169,0.280421,1.8096,0.297464,0.687447,,,6.21259,-0.0215585,-0.0478636,999,,,
Jonalbert Rumbol,sa3023619,TBR,0.0383,0.0601,0,5.95332,1,0,0,0,1,4.751,1.101,0.7049,0.66148,0.149556,0.7138,,0.0527,0.6186,5.5674,6.4242,0.866629,1.346,0.130204,0.150242,-0.020037889,0.276321,1.8148,0.295815,0.691345,,,6.17573,-0.0215689,-0.0482656,999,,,
Luis Amoroso,sa3005889,COL,0.0364,0.0621,0,6.57477,1,0,0,0,1,4.708,1.2685,0.7737,0.73053,0.182444,0.5121,,0.061,0.495,4.455,4.6089,0.966608,1.642,0.10514,0.108772,-0.003632106,0.306779,1.7806,0.31412,0.660185,,,6.27029,-0.0215695,-0.0472603,999,,,
Malik Binns,sa3017987,,0.0392,0.0592,0,5.9742,1,0,0,0,1,4.776,1.0678,0.7064,0.6638,0.148444,0.7722,,0.0559,0.6847,6.1623,6.9498,0.886687,1.336,0.143363,0.161683,-0.018320769,0.270473,1.84,0.295161,0.694532,,,6.21389,-0.0215729,-0.0478636,999,,,
Jose Moreno,sa3003113,,0.0376,0.0731,0.0222,6.05448,0.5663,0.0923,0,0,1,4.732,1.1052,0.7152,0.67272,0.159556,0.6846,,0.057,0.6265,5.6385,6.1614,0.915133,1.436,0.132396,0.144675,-0.012278095,0.276965,1.7898,0.295113,0.686022,,,6.21523,-0.0215778,-0.0478541,999,,,
Luke Bell,sa3022731,CHW,0.0366,0.0618,0,5.91246,1,0,0,0,1,4.706,1.0821,0.6984,0.65694,0.167111,0.6972,,0.046,0.644,5.796,6.2748,0.923695,1.504,0.136847,0.148151,-0.011304721,0.273065,1.7793,0.290317,0.699456,,,6.28326,-0.0215935,-0.0471453,999,,,
Miguel Alfonseca,sa3009753,NYM,0.0402,0.0582,0,5.85171,1,0,0,0,1,4.715,1.1004,0.6927,0.65019,0.157556,0.6625,,0.0591,0.5998,5.3982,5.9625,0.905358,1.418,0.127211,0.140509,-0.01329799,0.275555,1.7629,0.291357,0.693889,,,6.18263,-0.0215955,-0.0482177,999,,,
Jacob Schlesener,sa875595,,0.0397,0.0587,0,5.82822,1,0,0,0,1,4.833,1.0579,0.6922,0.64758,0.130333,0.8542,,0.0561,0.6882,6.1938,7.6878,0.805666,1.173,0.142396,0.176743,-0.034347206,0.269687,1.9121,0.298813,0.705294,,,6.21805,-0.0216188,-0.0478636,999,,,
Alejandro Lugo,sa3009253,SDP,0.0398,0.0586,0,5.93127,1,0,0,0,1,4.726,1.0837,0.7006,0.65903,0.158889,0.7078,,0.0444,0.636,5.724,6.3702,0.898559,1.43,0.134575,0.149767,-0.015192553,0.272711,1.7915,0.290921,0.695259,,,6.21937,-0.0216335,-0.0478636,999,,,
German Fajardo,sa3023035,SEA,0.0389,0.0596,0,5.79915,1,0,0,0,1,4.715,1.0514,0.6841,0.64435,0.163556,0.6922,,0.0607,0.6924,6.2316,6.2298,1.00029,1.472,0.14685,0.146808,4.24087E-05,0.265364,1.7436,0.285835,0.699514,,,6.16933,-0.0216475,-0.0484091,999,,,
Ezequiel Ventura,sa3011859,MIN,0.0391,0.0593,0,6.12972,1,0,0,0,1,4.735,1.1308,0.7219,0.68108,0.160889,0.6544,,0.049,0.5902,5.3118,5.8896,0.901895,1.448,0.124646,0.138205,-0.013558611,0.280484,1.7852,0.295659,0.681622,,,6.19057,-0.0216534,-0.048189,999,,,
Daury Cabrera,sa3005706,,0.0373,0.0745,0.0247,6.12405,0.5259,0.1009,0,0,1,4.701,1.1636,0.7236,0.68045,0.165222,0.6023,,0.0514,0.5271,4.7439,5.4207,0.875145,1.487,0.112125,0.128122,-0.01599659,0.2875,1.7659,0.297581,0.679205,,,6.224,-0.0216847,-0.0478636,999,,,
Kirby Snead,19179,SEA,0.2222,0.2454,0,4.05622,4.7531,0,0,0.2735,4.7531,20.747,4.6264,2.3338,2.14218,0.520729,2.1257,,0.2329,3.9156,7.41419,4.02502,1.84203,0.986,0.188731,0.102458,0.086272724,0.251593,1.42057,0.29427,0.733562,,,4.43451,-0.0216903,0.047279,999,,,
Morris Austin,sa3022955,MIL,0.039,0.0594,0,5.99976,1,0,0,0,1,4.794,1.0706,0.7098,0.66664,0.147778,0.7892,,0.0563,0.7079,6.3711,7.1028,0.896984,1.33,0.147664,0.164622,-0.016958699,0.271141,1.8598,0.298375,0.695742,,,6.21102,-0.0216905,-0.0480072,999,,,
Pablo Mujica,sa3009596,,0.0391,0.0625,0.0064,5.94297,0.8862,0.0242,0,0,1,4.772,1.1126,0.7036,0.66033,0.146222,0.7318,,0.0506,0.5956,5.3604,6.5862,0.813884,1.316,0.124811,0.153353,-0.028541498,0.278875,1.8444,0.29755,0.695742,,,6.2261,-0.021698,-0.0478541,999,,,
Dayan Reinoso,sa3017900,,0.0389,0.0595,0,6.057,1,0,0,0,1,4.764,1.1012,0.7156,0.673,0.152778,0.7379,,0.0452,0.6397,5.7573,6.6411,0.86692,1.375,0.134278,0.154891,-0.020612925,0.276621,1.8391,0.297458,0.691295,,,6.22522,-0.0216983,-0.0478636,999,,,
Moises Diaz,sa3005464,WSN,0.0373,0.0611,0,6.14106,1,0,0,0,1,4.708,1.1717,0.7256,0.68234,0.160778,0.6227,,0.046,0.4693,4.2237,5.6043,0.753653,1.447,0.0996814,0.132264,-0.032582834,0.290075,1.7944,0.296526,0.681063,,,6.32682,-0.0217071,-0.0467906,999,,,
Jeferson Figueroa,sa3016811,MIL,0.038,0.0698,0.0161,5.99571,0.6702,0.0702,0,0,1,4.686,1.0661,0.7044,0.66619,0.180111,0.6523,,0.0559,0.711,6.399,5.8707,1.08999,1.621,0.151729,0.139202,0.012526676,0.268012,1.7184,0.287035,0.691563,,,6.21326,-0.0217152,-0.0480072,999,,,
Tomás Alastre,sa873529,,0.0388,0.0596,0,6.09525,1,0,0,0,1,4.744,1.1034,0.7179,0.67725,0.162556,0.6903,,0.0577,0.6497,5.8473,6.2127,0.941185,1.463,0.136952,0.14551,-0.008558184,0.276126,1.7937,0.295515,0.68692,,,6.22703,-0.0217183,-0.0478636,999,,,
Livan Reinoso,sa3020331,LAD,0.0419,0.0565,0,5.86575,1,0,0,0,1,4.757,1.0939,0.6966,0.65175,0.149556,0.724,,0.0659,0.6346,5.7114,6.516,0.876519,1.346,0.133403,0.152197,-0.018793359,0.275743,1.8179,0.296689,0.697099,,,6.21393,-0.0217227,-0.0480072,999,,,
Lake Bachar,sa917993,SDP,0.1945,0.2184,0,4.49042,4.1975,0,0,0.2514,4.1975,18.25,4.0284,2.2375,2.09428,0.628692,1.7548,,0.1793,3.6206,7.76305,3.76253,2.06326,1.348,0.198389,0.0961534,0.102235615,0.2469,1.37777,0.281745,0.723165,,,4.77352,-0.0217329,0.00743434,999,,,
Eduar Segovia,sa3008374,,0.0391,0.0594,0,6.02433,1,0,0,0,1,4.787,1.0589,0.711,0.66937,0.151111,0.7847,,0.0592,0.7182,6.4638,7.0623,0.915254,1.36,0.150031,0.163923,-0.013891786,0.268545,1.8436,0.295332,0.693976,,,6.22896,-0.0217396,-0.0478636,999,,,
Justin Crump,sa3014974,,0.0389,0.0595,0,6.04944,1,0,0,0,1,4.764,1.1158,0.7157,0.67216,0.149889,0.7198,,0.0535,0.6039,5.4351,6.4782,0.838983,1.349,0.126763,0.151092,-0.024328291,0.2796,1.8356,0.298405,0.688849,,,6.22987,-0.0217497,-0.0478636,999,,,
Martin Santana,sa3006402,,0.0391,0.0593,0,6.00102,1,0,0,0,1,4.778,1.0978,0.7107,0.66678,0.145333,0.7439,,0.0636,0.6253,5.6277,6.6951,0.84057,1.308,0.130871,0.155693,-0.024822101,0.276489,1.8417,0.297658,0.690378,,,6.23045,-0.021756,-0.0478636,999,,,
Jose Miguel Gonzalez,sa3003139,,0.0381,0.0682,0.0139,6.0336,0.7254,0.0584,0,0,1,4.722,1.1251,0.7136,0.6704,0.158444,0.6677,,0.0474,0.5711,5.1399,6.0093,0.855324,1.426,0.120945,0.141402,-0.020457432,0.280791,1.7928,0.29495,0.686961,,,6.23209,-0.0217742,-0.0478636,999,,,
Jose Jimenez,sa3011595,,0.0394,0.0591,0,5.93595,1,0,0,0,1,4.773,1.1072,0.7023,0.65955,0.147,0.7353,,0.0506,0.6016,5.4144,6.6177,0.818169,1.323,0.126042,0.154054,-0.028011739,0.277696,1.8425,0.296495,0.696646,,,6.23471,-0.0218033,-0.0478636,999,,,
Adonis Villavicencio,sa3019070,TEX,0.0398,0.0587,0,6.02973,1,0,0,0,1,4.748,1.0933,0.7114,0.66997,0.162778,0.7092,,0.051,0.6797,6.1173,6.3828,0.958404,1.465,0.143155,0.149368,-0.006213143,0.274161,1.8025,0.295843,0.692933,,,6.20652,-0.02181,-0.0481699,999,,,
Luis Vizcaino,sa3011812,MIA,0.0368,0.0616,0,6.19434,1,0,0,0,1,4.785,1.1036,0.7298,0.68826,0.154667,0.738,,0.0559,0.6716,6.0444,6.642,0.910027,1.392,0.140355,0.154232,-0.013876706,0.276515,1.8416,0.299837,0.684157,,,6.21838,-0.0218117,-0.0480455,999,,,
Hendry Nunez,sa3006585,,0.039,0.0594,0,6.04566,1,0,0,0,1,4.746,1.0998,0.7133,0.67174,0.158444,0.697,,0.0614,0.6343,5.7087,6.273,0.910043,1.426,0.133649,0.146861,-0.013211131,0.275805,1.7968,0.294647,0.687946,,,6.23559,-0.021813,-0.0478636,999,,,
Austin Faith,sa3014803,NYM,0.0394,0.072,0.0253,5.9706,0.5415,0.0975,0,0,1,4.714,1.0924,0.7048,0.6634,0.166667,0.6754,,0.0482,0.6521,5.8689,6.0786,0.965502,1.5,0.138333,0.143275,-0.00494273,0.273757,1.7678,0.291879,0.692749,,,6.20248,-0.021825,-0.0482273,999,,,
Steve Hajjar,sa3018177,CLE,0.0393,0.0688,0.0183,5.79915,0.6562,0.0732,0,0,1,4.756,1.0155,0.6842,0.64435,0.159444,0.7798,,0.0479,0.7928,7.1352,7.0182,1.01667,1.435,0.166695,0.163961,0.002733395,0.258509,1.7953,0.287648,0.706772,,,6.13949,-0.0218251,-0.0488967,999,,,
Randel Clemente,sa3016003,STL,0.0395,0.0589,0,5.99031,1,0,0,0,1,4.817,1.075,0.7103,0.66559,0.134556,0.8294,,0.0559,0.6422,5.7798,7.4646,0.774295,1.211,0.133319,0.172182,-0.038862363,0.273419,1.9044,0.298086,0.695853,,,6.28993,-0.0218466,-0.0473178,999,,,
Josh Hansell,sa3023158,KCR,0.0368,0.0695,0.0128,6.35409,0.7254,0.0584,0,0,1,4.799,1.165,0.7506,0.70601,0.146111,0.7275,,0.0471,0.547,4.923,6.5475,0.75189,1.315,0.113982,0.151594,-0.037612006,0.289484,1.8925,0.305854,0.676503,,,6.29846,-0.0218712,-0.0472507,999,,,
J.P. Feyereisen,16610,LAD,0.1656,0.1793,0,4.69616,3.5062,0,0,0.282,3.5062,15.317,3.5523,1.9516,1.82952,0.578913,1.332,,0.1329,2.8245,7.25016,3.41909,2.1205,1.486,0.184403,0.0869622,0.097440757,0.256445,1.39305,0.28457,0.719889,,,4.95792,-0.0218798,0.00333294,999,,,
Nick Sando,sa3023511,CIN,0.0381,0.0666,0.0112,6.01875,0.7823,0.0463,0,0,1,4.751,1.1115,0.712,0.66875,0.159778,0.7239,,0.0506,0.633,5.697,6.5151,0.87443,1.438,0.133235,0.152368,-0.019132823,0.279517,1.8354,0.298934,0.697023,,,6.30382,-0.0218808,-0.0472028,999,,,
Daritzon Feliz,sa3002813,CLE,0.04,0.0584,0,5.77908,1,0,0,0,1,4.744,1.0875,0.6849,0.64212,0.150667,0.7141,,0.0461,0.6307,5.6763,6.4269,0.88321,1.356,0.132947,0.150527,-0.017580107,0.272981,1.8016,0.292538,0.702033,,,6.14708,-0.0218991,-0.0488871,999,,,
Winder Garcia,sa3009246,,0.0383,0.0645,0.0083,6.102,0.8433,0.0333,0,0,1,4.74,1.1255,0.7205,0.678,0.159556,0.6847,,0.046,0.596,5.364,6.1623,0.870454,1.436,0.125738,0.144451,-0.018713072,0.280722,1.8102,0.296872,0.686718,,,6.24353,-0.0219008,-0.0478636,999,,,
Luis Hernandez,sa3018812,TBR,0.0384,0.06,0,5.96322,1,0,0,0,1,4.733,1.0627,0.7025,0.66258,0.163667,0.7134,,0.0516,0.693,6.237,6.4206,0.971405,1.473,0.146419,0.150729,-0.004310161,0.267818,1.7761,0.288954,0.694003,,,6.20588,-0.0219024,-0.0482656,999,,,
Jose Fernandez,sa3018346,MIA,0.0367,0.0617,0,6.21702,1,0,0,0,1,4.787,1.117,0.733,0.69078,0.153333,0.7377,,0.0499,0.649,5.841,6.6393,0.879761,1.38,0.135576,0.154105,-0.018529356,0.279292,1.8547,0.301422,0.68395,,,6.22735,-0.0219109,-0.0480455,999,,,
Bryan Peña,sa3006483,,0.0395,0.0589,0,5.91516,1,0,0,0,1,4.757,1.0855,0.6983,0.65724,0.153667,0.7261,,0.0556,0.633,5.697,6.5349,0.871781,1.383,0.133067,0.152638,-0.01957117,0.273061,1.8116,0.292236,0.697352,,,6.24598,-0.0219279,-0.0478636,999,,,
Adam Shoemaker,sa3017888,ATL,0.0393,0.0693,0.0178,6.00039,0.6413,0.0763,0,0,1,4.812,1.0816,0.7103,0.66671,0.145111,0.798,,0.053,0.7049,6.3441,7.182,0.883333,1.306,0.146488,0.165835,-0.019347459,0.273062,1.8796,0.301026,0.697488,,,6.19886,-0.0219343,-0.0483708,999,,,
Reyson Santos,sa3008266,,0.039,0.0594,0,6.04134,1,0,0,0,1,4.733,1.0935,0.7119,0.67126,0.163556,0.6893,,0.0558,0.642,5.778,6.2037,0.93138,1.472,0.135643,0.145637,-0.009993657,0.274204,1.7828,0.29222,0.689204,,,6.24673,-0.0219362,-0.0478636,999,,,
Saul Teran,sa3018296,PHI,0.0398,0.0586,0,6.03099,1,0,0,0,1,4.737,1.0832,0.7117,0.67011,0.160889,0.7236,,0.0529,0.638,5.742,6.5124,0.881703,1.448,0.134684,0.152755,-0.018070504,0.273501,1.8068,0.291722,0.69242,,,6.31427,-0.0219366,-0.0471453,999,,,
Steven Sanchez,sa3016595,SEA,0.0386,0.0598,0,5.85792,1,0,0,0,1,4.686,1.114,0.6922,0.65088,0.166667,0.6204,,0.0472,0.5715,5.1435,5.5836,0.92118,1.5,0.121959,0.132394,-0.010435343,0.277225,1.7344,0.288801,0.694306,,,6.19568,-0.0219389,-0.0484091,999,,,
Elvis Jerez,sa3009469,,0.0391,0.0593,0,6.04746,1,0,0,0,1,4.755,1.0509,0.7109,0.67194,0.165222,0.7489,,0.0529,0.7374,6.6366,6.7401,0.984644,1.487,0.155079,0.157497,-0.002418503,0.265835,1.7998,0.290331,0.694235,,,6.2477,-0.0219469,-0.0478636,999,,,
Danny Kirwin,sa3023553,BOS,0.0388,0.0596,0,6.41475,1,0,0,0,1,4.789,1.1588,0.7563,0.71275,0.154222,0.7182,,0.0467,0.5924,5.3316,6.4638,0.82484,1.388,0.1237,0.149969,-0.026268534,0.287965,1.877,0.306509,0.674678,,,6.284,-0.0219503,-0.0474806,999,,,
Sam Keating,sa3005025,,0.0388,0.0596,0,6.08022,1,0,0,0,1,4.762,1.1399,0.7197,0.67558,0.150111,0.6773,,0.0707,0.5582,5.0238,6.0957,0.824155,1.351,0.11722,0.14223,-0.025010496,0.283981,1.8172,0.29942,0.682931,,,6.24826,-0.0219531,-0.0478636,999,,,
Jesus Rios,sa3021471,KCR,0.0381,0.0603,0,6.34896,1,0,0,0,1,4.792,1.1675,0.749,0.70544,0.149222,0.7082,,0.0515,0.5411,4.8699,6.3738,0.76405,1.343,0.112917,0.147788,-0.034870617,0.289537,1.8757,0.304693,0.67597,,,6.306,-0.0219547,-0.0472507,999,,,
Juan Pichardo,sa3008727,,0.0394,0.059,0,6.02838,1,0,0,0,1,4.822,1.1017,0.7127,0.66982,0.138556,0.7785,,0.0574,0.6298,5.6682,7.0065,0.808992,1.247,0.13061,0.161448,-0.030837834,0.276385,1.8802,0.299323,0.692376,,,6.21853,-0.0219628,-0.048189,999,,,
Brady Schanuel,sa918871,,0.0374,0.0731,0.0209,6.08157,0.5795,0.0895,0,0,1,4.742,1.0942,0.7177,0.67573,0.161,0.7082,,0.0526,0.647,5.823,6.3738,0.913584,1.449,0.13644,0.149346,-0.01290594,0.274842,1.8024,0.294088,0.687825,,,6.25061,-0.0219692,-0.0478541,999,,,
Cade Denton,sa3023047,COL,0.0364,0.0621,0,6.56784,1,0,0,0,1,4.794,1.1886,0.7734,0.72976,0.166111,0.6972,,0.0522,0.6347,5.7123,6.2748,0.910356,1.495,0.132395,0.145432,-0.01303713,0.293873,1.8858,0.315214,0.672859,,,6.30746,-0.0219708,-0.0472507,999,,,
Connor Sechler,sa3015145,,0.0389,0.0596,0,6.08337,1,0,0,0,1,4.773,1.0832,0.7174,0.67593,0.156222,0.7546,,0.049,0.6805,6.1245,6.7914,0.901802,1.406,0.142573,0.158098,-0.015524834,0.272888,1.8378,0.295906,0.691994,,,6.2499,-0.0219713,-0.0478636,999,,,
Jake Smith,sa3017258,LAA,0.0387,0.0597,0,6.05583,1,0,0,0,1,4.713,1.0766,0.7127,0.67287,0.173222,0.6907,,0.0607,0.6735,6.0615,6.2163,0.975098,1.559,0.142903,0.146552,-0.003649488,0.271759,1.7673,0.29002,0.691637,,,6.3283,-0.0219823,-0.0470398,999,,,
Harrison Beethe,sa3017721,,0.0388,0.0596,0,6.093,1,0,0,0,1,4.78,1.0889,0.7189,0.677,0.154,0.7487,,0.0589,0.6711,6.0399,6.7383,0.896354,1.386,0.140397,0.156632,-0.016234308,0.274116,1.8376,0.297048,0.689704,,,6.25181,-0.0219924,-0.0478636,999,,,
Zach Brzykcy,sa3014984,WSN,0.6624,0.7807,0,4.35704,14.6667,0,0,0.2829,14.6667,64.047,13.6448,7.6191,7.10038,1.85941,7.0949,,0.7333,13.9439,8.55646,4.35368,1.96534,1.141,0.217714,0.110776,0.106937096,0.242709,1.41407,0.291606,0.723435,,,4.51711,-0.0220064,-0.00782528,746.9299927,,,
A.J. Franklin,sa3011419,,0.0393,0.0591,0,5.93379,1,0,0,0,1,4.803,1.0891,0.7026,0.65931,0.141667,0.7843,,0.0545,0.6366,5.7294,7.0587,0.811679,1.275,0.132542,0.163294,-0.030751616,0.274734,1.8734,0.29738,0.698957,,,6.25408,-0.0220175,-0.0478636,999,,,
Juan Mateo,sa3015279,,0.0394,0.059,0,6.21333,1,0,0,0,1,4.764,1.1588,0.7336,0.69037,0.158889,0.6702,,0.0514,0.5965,5.3685,6.0318,0.890033,1.43,0.12521,0.14068,-0.015470207,0.286661,1.829,0.304201,0.681831,,,6.20657,-0.0220196,-0.0483708,999,,,
Kendeglys Virguez,sa3018351,CLE,0.0394,0.059,0,5.94378,1,0,0,0,1,4.742,1.0824,0.7024,0.66042,0.159111,0.7031,,0.0558,0.6781,6.1029,6.3279,0.964443,1.432,0.142999,0.148271,-0.005272046,0.271748,1.7855,0.293491,0.693076,,,6.15816,-0.0220217,-0.0488871,999,,,
Alex Bustamante,sa3020631,NYY,0.0421,0.0563,0,5.74191,1,0,0,0,1,4.764,1.067,0.6822,0.63799,0.147222,0.7342,,0.0691,0.669,6.021,6.6078,0.911196,1.325,0.140428,0.154114,-0.013685971,0.269397,1.8012,0.292506,0.701528,,,6.155,-0.0220465,-0.0489445,999,,,
Haydn King,sa3015099,,0.0393,0.0591,0,5.96295,1,0,0,0,1,4.769,1.1071,0.7048,0.66255,0.150778,0.7324,,0.0451,0.6015,5.4135,6.5916,0.821272,1.357,0.126127,0.153575,-0.027448103,0.277364,1.8395,0.295232,0.696814,,,6.25882,-0.0220699,-0.0478636,999,,,
Connery Peters,sa3023030,CHW,0.0364,0.062,0,5.95206,1,0,0,0,1,4.728,1.0954,0.7042,0.66134,0.162,0.7049,,0.0549,0.614,5.526,6.3441,0.871046,1.458,0.129865,0.149091,-0.019225895,0.276045,1.8003,0.2924,0.6966,,,6.32661,-0.0220731,-0.0471453,999,,,
Mason Cole,sa3015274,,0.0389,0.0596,0,6.07419,1,0,0,0,1,4.771,1.0963,0.7174,0.67491,0.153556,0.7447,,0.0493,0.6431,5.7879,6.7023,0.863569,1.382,0.134794,0.156089,-0.021295324,0.27566,1.841,0.296428,0.691011,,,6.26123,-0.0220966,-0.0478636,999,,,
Steffon Moore,sa3007857,,0.0394,0.059,0,5.9301,1,0,0,0,1,4.812,1.0693,0.7016,0.6589,0.142444,0.8119,,0.0528,0.6756,6.0804,7.3071,0.832122,1.282,0.140399,0.168724,-0.028325021,0.270894,1.8812,0.29619,0.701401,,,6.26389,-0.022126,-0.0478636,999,,,
Luis Talavera,sa3009212,BOS,0.0388,0.0596,0,6.36399,1,0,0,0,1,4.817,1.2114,0.7555,0.70711,0.134222,0.7188,,0.0497,0.4596,4.1364,6.4692,0.639399,1.208,0.0954121,0.149222,-0.053809427,0.299222,1.9302,0.311803,0.674228,,,6.3004,-0.0221316,-0.0474806,999,,,
Junior Flores,sa3015479,SFG,0.0374,0.061,0,6.06393,1,0,0,0,1,4.789,1.1238,0.7181,0.67377,0.141556,0.7314,,0.0531,0.5769,5.1921,6.5826,0.788761,1.274,0.120464,0.152725,-0.032261431,0.280634,1.8552,0.298914,0.686231,,,6.20913,-0.0221475,-0.0484665,999,,,
Homer Cruz,sa3009499,,0.0388,0.0597,0,6.09426,1,0,0,0,1,4.785,1.1069,0.7206,0.67714,0.149556,0.7514,,0.0518,0.628,5.652,6.7626,0.835773,1.346,0.131243,0.157032,-0.025788918,0.27799,1.8583,0.298774,0.689966,,,6.26703,-0.0221607,-0.0478636,999,,,
Dailoui Abad,sa3016027,LAD,0.0415,0.0569,0,5.97123,1,0,0,0,1,4.724,1.1203,0.7067,0.66347,0.164444,0.669,,0.0494,0.6042,5.4378,6.021,0.903139,1.48,0.1279,0.141617,-0.013717189,0.279683,1.7893,0.295295,0.694385,,,6.25379,-0.0221636,-0.0480072,999,,,
Jack DeGroat,sa3018790,,0.0388,0.0596,0,6.12108,1,0,0,0,1,4.713,1.1078,0.7191,0.68012,0.174556,0.6554,,0.0456,0.637,5.733,5.8986,0.971926,1.571,0.135158,0.139062,-0.003904089,0.276122,1.7632,0.291598,0.687441,,,6.26743,-0.0221652,-0.0478636,999,,,
Drake Nightengale,sa3015039,,0.0387,0.0597,0,6.11181,1,0,0,0,1,4.748,1.1211,0.7212,0.67909,0.159667,0.6936,,0.0486,0.602,5.418,6.2424,0.867935,1.437,0.12679,0.146083,-0.019292325,0.279869,1.8147,0.296361,0.687232,,,6.26748,-0.0221657,-0.0478636,999,,,
Prelander Berroa,22932,CHW,0.7987,0.987,0,4.26268,18.1481,0,0,0.2581,18.1481,79.111,16.0306,9.2268,8.59551,2.45604,9.5551,,0.7775,18.3636,9.10687,4.73856,1.92186,1.218,0.232124,0.120781,0.111343548,0.233076,1.40983,0.283046,0.738643,,,4.61284,-0.0221665,0.0471459,639.0999756,,,
Nathanael Perez Gonzalez,sa3017137,,0.0387,0.0597,0,6.10191,1,0,0,0,1,4.771,1.1267,0.7217,0.67799,0.151222,0.7147,,0.0544,0.5872,5.2848,6.4323,0.821603,1.361,0.123077,0.149801,-0.026723959,0.281541,1.8414,0.298907,0.687064,,,6.268,-0.0221714,-0.0478636,999,,,
Jose Chavez,sa3016815,,0.0389,0.0596,0,6.07374,1,0,0,0,1,4.773,1.0932,0.7173,0.67486,0.153556,0.7503,,0.0489,0.6475,5.8275,6.7527,0.862988,1.382,0.135659,0.157197,-0.021537811,0.275102,1.8435,0.296161,0.691547,,,6.26803,-0.0221718,-0.0478636,999,,,
Yerry Landinez,sa3007036,SDP,0.0389,0.0682,0.0162,6.01623,0.6924,0.0654,0,0,1,4.709,1.1085,0.7102,0.66847,0.165889,0.6545,,0.0547,0.5926,5.3334,5.8905,0.905424,1.493,0.125844,0.138989,-0.013145044,0.277139,1.763,0.290812,0.687765,,,6.26817,-0.0221733,-0.0478636,999,,,
Julio Frias,sa873218,,0.0396,0.0589,0,5.87556,1,0,0,0,1,4.824,1.0525,0.6961,0.65284,0.137778,0.8365,,0.0612,0.6924,6.2316,7.5285,0.827735,1.24,0.143532,0.173404,-0.029871479,0.268064,1.889,0.295441,0.703315,,,6.26862,-0.0221783,-0.0478636,999,,,
