Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Ty Madden,sa3018141,DET,0.411834,0.569559,0.320022,4.6828,5,1,0,0,9.03306,38.89,8.87291,5.08,4.7,1.35329,3.20261,0.131249,0.440182,8.18136,8.15141,3.19088,2.55459,1.34834,0.210372,0.0823504,0.128021382,0.251734,1.33681,0.292449,0.687121,,,4.50021,0.0527512,0.010361,999,,,
Sam Long,25379,KCR,1.05207,0.855056,0,4.29077,30,0,0,3.7747,19.7167,84.93,18.9885,10.15,9.4,2.1371,7.52246,0.598585,0.827252,16.2748,7.42887,3.43374,2.16349,0.975511,0.191626,0.0885725,0.103053324,0.247956,1.34459,0.289701,0.695648,,,4.18289,0.0524568,0.0262547,999,,,
Josh Winder,24606,MIN,0.745047,0.597967,0,4.48921,21,0,0,0.3491,14.2943,61.03,14.043,7.69,7.13,1.86497,4.42709,0.381746,0.657836,12.1705,7.66285,2.7874,2.74911,1.17423,0.199419,0.0725395,0.126879402,0.251014,1.29213,0.290579,0.67974,,,4.21467,0.0523237,-0.0851488,999,,,
Brad Hand,9111,,0.878139,0.971542,0,4.32938,16,0,0,0,15.5288,66.88,14.3484,8.05,7.47,1.85463,6.2675,0.356802,0.970535,15.1097,8.75711,3.63245,2.4108,1.07488,0.225922,0.0937126,0.132209778,0.240576,1.32759,0.292748,0.697353,,,4.15912,0.0518835,0.0210082,999,,,
Trevor Richards,19309,TOR,1.10883,1.00454,0,4.39,34,0,0.596,7.4669,22.0387,94.45,19.4797,11.54,10.75,3.40605,9.14065,0.406164,1.00229,24.8571,10.1509,3.73278,2.7194,1.39093,0.263177,0.0967776,0.166399628,0.231057,1.29864,0.286805,0.716101,,,4.28828,0.0518563,-0.0747972,745.9299927,,,
Joe Jacques,25178,ARI,0.713228,0.501547,0,4.12159,19,0,0,0.3351,12.0318,52.32,12.0263,5.93,5.51,0.874591,4.84537,0.320402,0.773908,9.38701,7.02167,3.62444,1.93731,0.654211,0.179415,0.0926103,0.086804926,0.257519,1.40226,0.306038,0.699272,,,3.93994,0.0511594,0.0157525,999,,,
Forrest Whitley,19586,HOU,0.444195,0.248466,0,4.01397,11,0,0,0.3712,7.73548,33.09,6.41787,3.7,3.45,0.890584,3.52886,0.189208,0.536377,8.63433,10.0458,4.10572,2.44678,1.03617,0.260935,0.106644,0.154290587,0.221117,1.28586,0.283453,0.718022,,,3.99511,0.0499693,0.0105023,749.4299927,,,
Tim Mayza,15042,TOR,0.899002,0.809686,0,4.31024,28,0,0,6.2597,18.0825,77.13,18.4486,9.32,8.66,2.07993,5.4777,0.405083,0.782835,14.8312,7.38177,2.72635,2.70757,1.03522,0.192289,0.0710191,0.121269658,0.260319,1.32317,0.303358,0.695062,,,4.04781,0.0498325,0.0236289,736.4699707,,,
Scott Effross,18384,NYY,0.39309,0.190461,0,3.85721,10,0,0,0.3527,5.97324,25.04,5.67073,2.77,2.56,0.650831,1.6085,0.133296,0.325479,5.58942,8.42169,2.42357,3.47492,0.98062,0.223219,0.0642373,0.158982135,0.245422,1.21864,0.297638,0.7081,,,3.67051,0.0496181,0.00787608,999,,,
Cristian Mena,sa3015302,ARI,0.502224,0.534041,0.337944,4.84715,6,1,0,0,9.78513,42.7,10.183,5.67,5.27,1.36142,3.61013,0.194463,0.408749,8.77982,8.07535,3.32046,2.43199,1.25218,0.205616,0.0845464,0.12106993,0.263256,1.40961,0.309098,0.683356,,,4.40055,0.0490648,-0.0392822,749.9099731,,,
Cade Horton,sa3020860,CHC,0.311269,0.357342,0.377961,4.86304,1,1,0,0,5.33,22.9,5.4526,3.09,2.88,0.825036,1.69727,0.0144463,0.220661,4.60093,7.76892,2.86593,2.71079,1.39312,0.200914,0.0741164,0.126797505,0.259869,1.34144,0.297475,0.677229,,,4.51959,0.0484439,0.00690913,999,,,
Dylan Coleman,22276,HOU,0.728332,0.407042,0,4.0535,18,0,0,0.3712,12.3893,53.52,10.1315,5.98,5.58,1.26973,6.3468,0.304602,1.03686,13.2279,9.60919,4.61053,2.08418,0.922375,0.247158,0.118588,0.128570572,0.219599,1.33004,0.280093,0.714137,,,4.13908,0.0480281,0.0157528,999,,,
Ken Giles,12910,ATL,0.291968,0.153176,0,4.26486,7,0,0,0.3629,4.7481,20.29,4.54561,2.42,2.25,0.555144,1.61673,0.0815129,0.221773,5.26411,9.97809,3.06451,3.25601,1.05227,0.259443,0.0796814,0.179762021,0.246355,1.29786,0.315895,0.694939,,,3.61845,0.0471185,0.0588067,750.9299927,,,
Ray Kerr,23809,ATL,0.949577,0.505881,0,4.42888,23,0,0,0.3629,14.6719,64.44,13.8137,7.77,7.22,1.73383,7.00915,0.465111,0.771674,16.7766,10.2911,4.29954,2.39353,1.06356,0.260345,0.10877,0.151574686,0.243803,1.41923,0.316651,0.709567,,,3.99454,0.04657,-0.0321782,999,,,
Ryan Tepera,10291,,0.738164,0.765255,0,4.05147,13,0,0,0,12.5288,52.76,11.0032,6.08,5.64,1.58286,4.54645,0.276334,0.678366,11.9191,8.56204,3.26593,2.62163,1.13704,0.225912,0.0861723,0.139739364,0.231475,1.24111,0.276798,0.710207,,,4.14502,0.0465555,0.0691538,999,,,
Will Klein,27787,KCR,0.856616,0.733907,0,4.38099,25,0,0,0.3495,16.3525,72.27,15.1782,8.55,7.96,1.44663,8.72309,0.342591,1.07899,15.9417,8.7739,4.80097,1.82753,0.796189,0.220585,0.120701,0.099883556,0.242976,1.46163,0.304607,0.701741,,,4.15279,0.046495,-0.0825894,999,,,
Cole Sulser,15256,NYM,0.539527,0.441081,0,4.25332,16,0,0,0.3773,9.75474,41.62,8.72718,4.95,4.61,1.2897,3.87989,0.159775,0.482015,10.1029,9.32118,3.5797,2.6039,1.18992,0.24274,0.0932219,0.149518512,0.234236,1.29241,0.287544,0.708891,,,4.14309,0.0459461,0.013127,999,,,
Angel Chivilli,26790,COL,0.813554,0.769926,0,4.6295,24,0,0,2.0405,17.3604,74.69,18.3343,9.64,8.93,2.33759,4.80568,0.388823,0.909967,14.7102,7.62609,2.49137,3.06101,1.21186,0.19695,0.0643417,0.132608682,0.265813,1.33292,0.308064,0.679506,,,4.1977,0.0457709,-0.132784,999,,,
Brett de Geus,23592,SEA,0.500669,0.397347,0,4.03603,15,0,0,0.3384,8.89735,37.96,8.76102,4.31,3.99,0.807043,2.83135,0.22969,0.587541,6.98383,7.0644,2.86401,2.46661,0.816354,0.183979,0.0745877,0.109390862,0.25364,1.3029,0.297342,0.696044,,,3.91631,0.0452929,0.0639108,999,,,
Allan Winans,21238,ATL,0.527644,0.251876,0,3.93172,12,0,0,0.3629,7.21059,30.42,6.63554,3.4,3.15,0.747366,2.33832,0.241225,0.421467,6.3525,7.92896,2.91861,2.71669,0.932835,0.208826,0.0768679,0.131958365,0.239895,1.24454,0.286385,0.7031,,,3.88788,0.0450261,0.0613206,749.6699829,,,
Justin Topa,15145,MIN,0.377991,0.3132,0,4.47063,11,0,0,0.3491,7.60966,32.75,8.12442,4.08,3.78,0.784773,2.14327,0.178401,0.461057,6.20735,7.34148,2.53486,2.8962,0.928156,0.189537,0.0654434,0.124094047,0.269505,1.3493,0.316999,0.674848,,,3.89017,0.0448837,0.0105023,745.5300293,,,
Tommy Henry,26285,ARI,1.00766,1.09835,0.563468,4.88054,13,2,0,0.3351,19.4364,85.16,19.9384,11.31,10.54,2.6537,7.94112,0.364725,0.823434,15.5437,7.19749,3.67713,1.95737,1.22879,0.182523,0.0932494,0.08927387,0.260989,1.4344,0.296998,0.685701,,,4.68251,0.0439603,-0.0388541,717.5,,,
Sean Reid-Foley,17034,NYM,1.11987,0.900048,0,4.20946,33,0,0,6.1221,21.2949,92.23,17.6965,10.68,9.96,2.55334,11.2778,0.449101,1.34544,23.7649,10.0439,4.76641,2.10723,1.07913,0.25767,0.122279,0.135391206,0.222299,1.36062,0.284174,0.720259,,,4.25933,0.04346,-0.02433,999,,,
Grant Anderson,20546,TEX,0.738466,0.468712,0,4.05766,20,0,0,0.3406,12.0661,50.96,10.8211,5.86,5.44,1.51565,4.14937,0.323119,0.736912,11.3597,8.47309,3.09498,2.73769,1.13051,0.222913,0.081424,0.141489372,0.234865,1.24071,0.280299,0.709065,,,4.11915,0.0431757,0.0157522,999,,,
Easton Lucas,26058,DET,0.606647,0.555629,0,4.32026,18,0,0,0.348,11.7285,50.49,11.285,6.09,5.63,1.43667,4.32638,0.391111,0.523429,10.948,8.40106,3.3199,2.53051,1.10245,0.216834,0.0856878,0.131146275,0.24726,1.33106,0.29614,0.700099,,,4.12026,0.043138,0.0157528,999,,,
Chase Hampton,sa3020682,NYY,0.350839,0.28989,0.321336,4.61447,1,1,0,0,5.032,21.34,4.90956,2.78,2.58,0.870966,1.52631,0.013626,0.198808,4.5644,8.16367,2.72989,2.99048,1.55777,0.213889,0.0715234,0.142365903,0.250297,1.27899,0.284819,0.700825,,,4.61867,0.0429655,0.00690913,999,,,
Edwin Uceta,20539,TBR,0.596548,0.433626,0,4.10791,16,0,0,0.3526,11.6555,49.57,9.71363,5.72,5.32,1.6058,4.94258,0.453244,0.665493,11.962,9.23666,3.81649,2.4202,1.23994,0.241316,0.0997092,0.141607031,0.220956,1.25745,0.266757,0.720192,,,4.33611,0.0424562,0.0157536,999,,,
Luis Frías,21997,ARI,0.485607,0.353127,0,4.32991,13,0,0,0.3351,8.10641,35.29,7.7037,4.18,3.9,0.777744,3.57417,0.192018,0.389288,7.54808,8.38012,3.96816,2.11184,0.863476,0.213887,0.10128,0.11260701,0.245916,1.39123,0.301119,0.696619,,,4.00601,0.0422859,0.0105015,999,,,
Dustin May,19716,LAD,0.335921,0.118152,0,3.66038,7,0,0,0.3541,4.74541,19.81,4.23512,2.08,1.93,0.423082,1.46747,0.0970964,0.288713,4.14256,7.85665,2.78316,2.82293,0.802405,0.209114,0.0740771,0.135037385,0.234583,1.20171,0.282621,0.708884,,,3.67757,0.0417576,0.0588067,691.4799805,,,
Justin Wilson,4301,CIN,1.07401,0.857036,0,4.39214,33,0,0,4.114,20.5116,89.26,17.9908,10.72,10.01,2.60269,10.5084,0.345068,1.07109,22.2963,9.78309,4.61081,2.12177,1.142,0.249791,0.117728,0.132063463,0.2316,1.38941,0.291543,0.715304,,,4.32335,0.0416078,-0.02433,999,,,
Eric Lauer,19316,HOU,0.98714,1.04393,1.27366,5.36043,3,3,0,0,16.605,72.71,17.6487,10.63,9.89,3.22244,6.08184,0.0477515,0.565488,13.9034,7.53572,3.29639,2.28605,1.74658,0.191217,0.0836452,0.107571945,0.267151,1.42912,0.294794,0.681641,,,5.20342,0.0408368,-0.0496874,727.5900269,,,
Colten Brewer,12997,CHC,0.969266,0.708256,0,4.64063,26,0,0,2.236,18.0169,78.79,17.7266,10,9.29,2.06549,7.68122,0.304308,1.07202,17.4201,8.70186,3.837,2.26788,1.03177,0.221095,0.0974898,0.123605497,0.253104,1.41022,0.309807,0.684301,,,4.16832,0.0408086,-0.079967,999,,,
Jonathan Bowlan,24607,KCR,0.426451,0.543754,0.322496,5.01046,5,1,0,0.3495,8.83752,38.54,9.53312,5.3,4.92,1.30859,2.91871,0.14543,0.390643,7.07567,7.20576,2.97237,2.42425,1.33265,0.183593,0.0757319,0.107860886,0.270592,1.40897,0.306355,0.673443,,,4.60128,0.0397943,0.010361,999,,,
Josh Fleming,20418,PIT,0.88015,0.76685,0,4.22762,27,0,0,0.3483,17.4354,75,19.0213,8.84,8.19,1.39087,5.04058,0.523999,0.755143,9.83321,5.07583,2.60191,1.95081,0.717957,0.13111,0.0672077,0.063901834,0.274857,1.38006,0.304076,0.688316,,,4.06055,0.0396321,-0.0295679,999,,,
Dillon Tate,17796,BAL,1.12916,0.891907,0,4.2407,33,0,0,6.1057,21.8808,93.54,22.3022,11.13,10.31,2.28196,6.28289,0.467904,1.71976,15.5735,6.40569,2.58428,2.47872,0.938614,0.166491,0.067168,0.099322557,0.260731,1.3064,0.295799,0.68747,,,4.18373,0.0394705,0.0288802,744.210022,,,
Steven Cruz,23165,KCR,0.423727,0.339208,0,4.1181,12,0,0,0.3495,7.60546,32.99,6.70236,3.74,3.48,0.698007,3.65251,0.160814,0.520465,7.49553,8.86992,4.32224,2.05216,0.825994,0.227206,0.110716,0.116490409,0.232583,1.36151,0.291142,0.705386,,,4.02228,0.0391776,0.0105019,999,,,
Kaleb Ort,20061,HOU,0.471427,0.287274,0,4.41412,12,0,0,0.3712,8.40031,36.25,7.52528,4.42,4.12,1.05257,3.57103,0.258901,0.522182,8.70619,9.32771,3.82596,2.43801,1.12771,0.240171,0.098511,0.14165958,0.234018,1.32094,0.288986,0.693808,,,4.17212,0.0389782,0.0105019,999,,,
Brent Suter,13942,CIN,1.15034,0.891775,0,4.26892,35,0,0.613,6.8565,21.8205,92.92,21.188,11.12,10.35,2.8668,7.30813,0.309321,0.93726,18.305,7.55,3.01428,2.50474,1.18243,0.196997,0.0786497,0.118347555,0.250229,1.30593,0.28851,0.709734,,,4.31802,0.0387819,0.0288795,750.7999878,,,
Miguel Castro,15684,ARI,0.903207,0.660507,0,4.39917,24,0,0,0.3351,15.3029,66.09,14.4917,8.05,7.48,1.53405,6.35558,0.30629,0.951282,12.8896,7.58068,3.73787,2.02807,0.90221,0.195031,0.0961655,0.09886533,0.246528,1.36231,0.292105,0.68436,,,4.20527,0.0385375,-0.0321844,747.0800171,,,
Jackson Rutledge,26215,WSN,0.550767,1.14934,0.683672,5.08207,6,2,0,0.3544,14.0258,61.4,14.7429,8.49,7.92,2.09822,5.18184,0.153015,0.778161,10.2593,6.58315,3.32506,1.97986,1.34637,0.16709,0.0843948,0.082695059,0.265925,1.42058,0.293499,0.673137,,,4.91086,0.0385223,0.0160866,750.2299805,,,
Andrew Bash,sa3010259,TOR,0.504551,0.627783,0.284295,4.73991,8,1,0,0,11.0129,47.68,10.5631,6.2,5.8,1.48739,4.32217,0.209234,0.661011,9.2804,7.58418,3.53219,2.14716,1.21554,0.194639,0.0906496,0.103989556,0.247397,1.35162,0.284245,0.678381,,,4.58209,0.0384045,0.00863366,999,,,
Huascar Ynoa,20468,ATL,0.673515,0.522256,0.281734,4.88691,9,1,0,0.3629,11.6393,50.65,12.139,6.79,6.32,1.62741,4.1555,0.1915,0.572759,10.4847,8.10721,3.21322,2.52308,1.25838,0.207002,0.0820435,0.12495888,0.264342,1.39996,0.310906,0.678113,,,4.38899,0.0383864,-0.0409979,737.8400269,,,
Matt Krook,19315,BAL,0.355,0.24347,0,3.59623,10,0,0,0.3828,6.60693,28.59,5.54834,2.83,2.64,0.412055,3.62318,0.166066,0.391984,6.57264,8.9533,4.93552,1.81405,0.561304,0.229893,0.126729,0.103164136,0.225773,1.38817,0.291998,0.737846,,,3.79853,0.0381393,0.0613457,999,,,
Mason Englert,22288,DET,0.816938,0.751752,0,4.36846,24,0,0,0.348,15.9461,67.72,15.5031,8.38,7.74,2.24444,4.58468,0.329925,0.877329,13.6288,7.69209,2.5876,2.97268,1.26676,0.201252,0.0677005,0.133551478,0.249013,1.25973,0.28584,0.690904,,,4.30222,0.0368318,0.0210038,999,,,
Daulton Jefferies,19345,PIT,0.639495,0.608859,0,4.68804,20,0,0,0.3483,12.8049,54.89,13.7789,7.17,6.67,1.63848,3.0349,0.323195,0.667457,9.08526,6.38561,2.13309,2.99359,1.15161,0.165518,0.0552906,0.110226922,0.269185,1.31308,0.300032,0.664178,,,4.26605,0.0355203,-0.0347907,749.2000122,,,
Jimmy Herget,17556,ATL,0.680407,0.365646,0,4.48921,16,0,0,0.3629,9.92379,42.17,9.73604,5.33,4.95,1.41714,2.79876,0.3006,0.521644,8.76448,7.94861,2.53823,3.13156,1.28522,0.207837,0.0663685,0.141468234,0.250609,1.26311,0.290181,0.682867,,,4.24807,0.0354289,0.013127,999,,,
Logan Gillaspie,22461,SDP,0.905085,0.637867,0,4.53818,25,0,0,2.0741,16.5595,70.82,16.7475,8.98,8.35,2.27884,4.6282,0.337509,0.944608,13.7908,7.49521,2.5154,2.97973,1.23854,0.19473,0.0653516,0.129378222,0.256678,1.29084,0.294212,0.681632,,,4.28722,0.0347161,-0.0295571,999,,,
Ron Marinaccio,23488,NYY,1.03667,0.516292,0,4.08137,26,0,0,0.3527,16.1637,69.31,13.4429,7.92,7.33,1.97714,7.52917,0.276054,1.21583,16.9951,9.46291,4.19227,2.25723,1.10088,0.245204,0.10863,0.13657324,0.221958,1.29748,0.275666,0.716986,,,4.26459,0.0344354,0.0210031,750.0800171,,,
Phil Bickford,18519,NYY,0.320155,0.158268,0,3.95665,8,0,0,0.3527,5.09522,21.37,4.39911,2.42,2.24,0.697273,1.69887,0.115694,0.300191,5.36985,9.48509,3.00082,3.16083,1.23164,0.25128,0.079498,0.171781778,0.227098,1.1968,0.278253,0.718103,,,4.00248,0.0341814,0.0587771,999,,,
Yerry Rodríguez,21955,TEX,0.95875,0.617678,0,4.11768,26,0,0,0.3406,15.9119,67.93,14.1593,7.84,7.28,1.9827,6.36738,0.376324,0.911646,15.0046,8.48683,3.60149,2.35648,1.12145,0.220883,0.0937345,0.127148651,0.233455,1.29002,0.278872,0.714706,,,4.26051,0.0340682,0.0210031,999,,,
Pierson Ohl,sa3017977,MIN,0.282916,0.223372,0,4.40021,8,0,0,0,5.60428,23.75,5.77237,2.96,2.74,0.75485,1.25476,0.187869,0.229566,4.6087,7.40117,2.01504,3.67297,1.21223,0.19405,0.0528321,0.14121826,0.25925,1.25389,0.296857,0.681223,,,4.05508,0.0335668,0.00787682,999,,,
Héctor Neris,11804,CHC,1.42299,1.00306,0,4.51835,37,0,16.104,2.1608,25.8545,111.92,23.8352,13.97,12.98,3.44058,11.0036,0.42226,1.60939,25.5215,8.88407,3.83038,2.31937,1.19767,0.228034,0.0983171,0.12971656,0.240016,1.34749,0.289924,0.695118,,,4.37349,0.0334688,-0.0695552,411.4899902,,,
Jesse Chavez,5448,ATL,1.28661,0.712769,0,4.58994,31,0,0,3.9923,20.0983,87.05,19.7915,11.04,10.25,2.72975,7.63163,0.346423,1.01184,19.8659,8.89595,3.41744,2.6031,1.22238,0.228213,0.0876695,0.140543342,0.252421,1.36445,0.305706,0.694156,,,4.23319,0.0334195,-0.0774,750.039978,,,
Justin Hagenman,sa3008022,BOS,0.449191,0.334577,0,4.32504,13,0,0,0,8.15715,34.66,7.8169,4.23,3.92,1.14036,2.49395,0.233738,0.395944,7.80778,8.61452,2.75165,3.13068,1.25819,0.225268,0.0719548,0.15331281,0.246046,1.26403,0.292549,0.697798,,,4.1201,0.0332051,0.0105015,999,,,
Eli Morgan,20203,CLE,0.693132,0.740815,0,4.52298,22,0,0,0.409,14.8641,62.9,14.2059,8.03,7.47,2.33618,4.27898,0.25812,0.683095,13.1602,7.96835,2.59086,3.07556,1.41453,0.209225,0.0680283,0.141196489,0.245193,1.2436,0.279674,0.687179,,,4.42817,0.0327332,-0.0321714,999,,,
Devin Sweet,25348,DET,0.240891,0.213667,0,4.11536,7,0,0,0.348,4.92059,20.76,4.42866,2.44,2.25,0.696849,1.59767,0.143391,0.250874,5.2388,9.58203,2.92222,3.27902,1.27457,0.252351,0.0769592,0.175391629,0.234179,1.22472,0.287598,0.71006,,,3.99296,0.032437,0.0588067,999,,,
Ryan Brasier,5615,LAD,0.461561,0.183153,0,4.23226,10,0,0,0.3541,6.69855,28.17,6.36204,3.39,3.15,0.920876,1.89691,0.104965,0.311924,6.35874,8.54345,2.54864,3.35216,1.23727,0.225728,0.0673379,0.15838962,0.24506,1.23295,0.291259,0.698586,,,4.03208,0.0322654,0.0613457,736.0700073,,,
Michel Otañez,22533,OAK,0.61692,0.736117,0,4.19811,23,0,0,0.3356,15.9929,71.14,12.9231,8.02,7.46,1.44733,10.6136,0.456878,1.33851,18.9042,10.6383,5.97277,1.78113,0.814481,0.265732,0.149193,0.116539359,0.218341,1.47169,0.295491,0.721356,,,4.20863,0.0318103,0.0210041,999,,,
Caleb Boushley,19736,MIN,0.556973,0.468704,0,4.66766,16,0,0,0.3491,10.952,47.38,11.1533,6.14,5.68,1.44977,3.62404,0.371892,0.511124,9.18184,7.54536,2.97813,2.53359,1.19137,0.193791,0.0764888,0.117302582,0.257911,1.34929,0.297534,0.677563,,,4.33107,0.0317561,-0.0373875,999,,,
Trey Wingenter,17793,DET,0.642421,0.590823,0,4.32935,19,0,0,0.348,12.4314,53.92,11.0131,6.44,5.98,1.47587,5.72268,0.24948,0.947577,13.2285,9.57703,4.14306,2.31158,1.06849,0.245335,0.106133,0.139201976,0.233083,1.34625,0.293043,0.701846,,,4.17906,0.0308937,0.0157525,999,,,
Andrew Wantz,24933,LAA,0.817321,0.77641,0.274981,4.59041,15,1,0,0.3541,17.6259,75.31,15.9634,9.63,8.99,3.06443,6.6369,0.299516,0.940255,17.9095,9.14481,3.38889,2.69847,1.56474,0.23781,0.0881277,0.149682455,0.235682,1.28223,0.275862,0.708369,,,4.67188,0.0305127,-0.0322819,744.3800049,,,
Clay Helvey,sa3007459,SFG,0.413713,0.315848,0,4.12457,12,0,0,0,7.39714,31.95,6.74694,3.66,3.39,0.725464,3.29426,0.242822,0.402921,7.27491,8.85129,4.00808,2.20836,0.882663,0.227697,0.103107,0.124590129,0.238806,1.35744,0.297321,0.707015,,,3.96166,0.0304278,-0.0426056,999,,,
Ryne Stanek,15947,SEA,1.19048,0.958258,0,4.25969,35,0,1.172,6.8393,21.2128,90.69,18.1103,10.79,10.04,2.89661,9.36461,0.456955,1.09271,21.5328,9.13575,3.97314,2.29938,1.22895,0.237433,0.10326,0.134172976,0.225722,1.2952,0.27263,0.712431,,,4.37812,0.0300033,-0.0243371,742.2600098,,,
Victor Vodnik,24614,COL,1.06293,1.03996,0,4.74186,32,0,0.537,5.773,23.1744,102.58,24.4292,13.16,12.21,2.37244,9.94332,0.607491,1.19192,19.9807,7.75969,3.86158,2.00946,0.921359,0.194782,0.0969324,0.097849488,0.267147,1.48321,0.31924,0.683149,,,4.20219,0.0289629,-0.125093,748.289978,,,
Brock Stewart,16727,MIN,0.82167,0.726354,0,4.80931,24,0,0,0.3491,16.2996,71.7,15.6694,9.41,8.71,2.37875,7.2457,0.428086,1.02244,17.4995,9.66253,4.00078,2.41516,1.31345,0.244066,0.101056,0.143010192,0.247028,1.40587,0.305157,0.689569,,,4.42597,0.0285851,-0.0825713,545.5800171,,,
Jose Hernandez,22318,LAD,0.603482,0.236672,0,4.23385,13,0,0,0.3541,8.65169,36.82,7.82617,4.38,4.07,1.15022,3.30025,0.228908,0.350909,8.70427,9.05469,3.43311,2.63746,1.19653,0.236401,0.089632,0.1467686,0.23595,1.28604,0.286345,0.708947,,,4.13644,0.0283446,0.0639247,999,,,
Caleb Kilian,26213,CHC,0.192536,0.128192,0,4.19363,5,0,0,0.3494,3.56255,15.33,3.48332,1.79,1.66,0.316367,1.27423,0.0998772,0.198946,3.07835,7.77679,3.21907,2.41585,0.799234,0.200806,0.0831201,0.117685579,0.251379,1.33544,0.302707,0.687787,,,3.82105,0.0280375,0.00525138,748.8499756,,,
Austin Pope,sa3010816,ARI,0.255592,0.191865,0,4.46111,7,0,0,0,4.57958,19.93,4.49011,2.45,2.27,0.518179,1.80691,0.128094,0.25075,4.67525,9.18802,3.55103,2.58742,1.01835,0.234583,0.090663,0.143920414,0.251232,1.37502,0.313271,0.690473,,,3.93133,0.0273183,0.0588067,999,,,
Tayler Saucedo,17888,SEA,1.12795,0.90876,0,4.19041,34,0,0.586,8.0841,20.597,88.69,20.1567,10.35,9.59,2.09911,7.75903,0.51039,1.23974,16.6236,7.2638,3.39036,2.14249,0.917218,0.187435,0.0874848,0.099950507,0.252935,1.35533,0.296179,0.703276,,,4.17561,0.0270513,0.079586,999,,,
Lou Trivino,15043,NYY,0.350228,0.182512,0,4.06655,9,0,0,0.3527,5.73213,24.54,5.40199,2.81,2.59,0.652753,2.15031,0.100249,0.338852,5.3957,8.47177,3.3762,2.50926,1.02489,0.219874,0.0876247,0.132248864,0.244979,1.31754,0.296783,0.714369,,,4.05474,0.0268262,0.00787641,999,,,
Mauricio Llovera,20080,SEA,0.272087,0.216301,0,4.05588,8,0,0,0.3384,4.92618,20.91,4.41399,2.39,2.22,0.575365,1.77868,0.154888,0.340181,4.54792,8.30894,3.2496,2.55691,1.05118,0.2175,0.0850637,0.132436343,0.234897,1.25709,0.28085,0.705877,,,4.11653,0.02582,0.0587771,999,,,
Sean Newcomb,16943,OAK,0.87015,1.03288,0,4.18966,32,0,0,5.3527,22.2763,97.33,19.0236,11.16,10.37,2.31043,12.2506,0.469509,1.41287,22.6211,9.13931,4.94945,1.84653,0.933455,0.232416,0.125866,0.106549561,0.227374,1.40393,0.284552,0.71735,,,4.31168,0.0257858,0.0288805,999,,,
Francisco Pérez,21018,OAK,0.112306,0.114256,0,3.57732,4,0,0,0.3356,2.79259,11.89,2.29591,1.2,1.11,0.209735,1.30441,0.0873944,0.126481,2.88029,9.28264,4.20385,2.20813,0.675936,0.242245,0.109706,0.132538825,0.219512,1.28924,0.283098,0.725897,,,3.60493,0.0256046,0.0563986,999,,,
Andrew Vasquez,19482,DET,0.405761,0.362781,0,4.13403,12,0,0,0.348,7.51083,32.8,7.07892,3.73,3.45,0.630424,3.29256,0.202121,0.702162,6.76261,8.10343,3.94537,2.05391,0.755418,0.206177,0.100383,0.105794273,0.245751,1.38087,0.301159,0.699922,,,4.0402,0.0255886,0.0105019,999,,,
Tim Cate,sa3007926,WSN,0.17663,0.224122,0,4.13885,7,0,0,0,4.7187,20.26,4.62196,2.33,2.17,0.431378,1.7358,0.171264,0.169479,4.11719,7.85274,3.3107,2.37193,0.822769,0.203218,0.0856763,0.117541537,0.251813,1.34735,0.30353,0.700014,,,3.80893,0.0249752,0.0588067,999,,,
Josh Taylor,17359,KCR,0.260313,0.245025,0,4.71503,8,0,0,0.3495,5.38278,23.67,5.7557,3.05,2.82,0.599055,2.0025,0.118558,0.276599,5.20766,8.7072,3.34817,2.60059,1.00162,0.220011,0.0846006,0.135410488,0.269072,1.4413,0.33089,0.680422,,,3.93629,0.0249072,-0.0451437,999,,,
Erik Swanson,16587,TOR,0.842564,0.798621,0,4.56877,26,0,0,0.3794,16.7638,70.87,16.0381,9.14,8.51,2.85662,4.82564,0.28598,0.750602,16.0942,8.64052,2.59075,3.33515,1.53364,0.227095,0.0680914,0.159003533,0.245629,1.24457,0.284433,0.695173,,,4.44727,0.0248775,-0.0295627,528.4699707,,,
José Quijada,19200,LAA,0.411608,0.281777,0,4.02508,11,0,0,0.3541,6.86447,29.32,5.66092,3.3,3.07,0.900141,3.15701,0.183418,0.398871,7.56171,9.91416,4.13916,2.39521,1.18017,0.257903,0.107674,0.150228634,0.219721,1.28458,0.275153,0.730104,,,4.20981,0.0248388,0.061332,999,,,
Julian Merryweather,16703,CHC,0.516401,0.388945,0,4.73442,14,0,0,0.3494,9.46684,41.28,9.48658,5.36,4.98,1.31685,3.56646,0.143491,0.574623,9.80693,9.32332,3.39059,2.74977,1.25191,0.237571,0.0863968,0.151174314,0.255435,1.37882,0.314038,0.686299,,,4.20298,0.0239614,-0.039999,536.3800049,,,
Taylor Clarke,17611,MIL,0.416626,0.36253,0,4.50183,12,0,0,0.3405,7.65689,32.57,7.41155,4.12,3.83,1.19642,2.27053,0.173493,0.372265,7.07263,8.31326,2.66881,3.11497,1.40629,0.217152,0.0697123,0.14743951,0.247653,1.26449,0.286965,0.694645,,,4.3736,0.0237675,0.0105019,750.8400269,,,
